Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
74	-464.9074	16.982435	-433.2687	-487.922	-462.47388	22.140759	-415.73798	-496.35364	100.0	100.0	110999	-95.80481	3.7614243	-82.75509	-112.84765	-95.804985	3.7637112	-83.394066	-112.63473	95.68869	0.43807316	370.6901948451996
75	-472.34317	17.952215	-434.0317	-501.4614	-480.33813	11.37839	-451.01987	-496.72165	100.0	100.0	112499	-95.77341	3.7631407	-82.67738	-112.47702	-95.77343	3.7660506	-83.40004	-112.85772	95.67024	0.4401303	375.63655829429626
76	-464.25546	31.99484	-358.39133	-499.66107	-466.77603	19.288755	-436.3604	-492.93478	100.0	100.0	113999	-95.76324	3.7739587	-82.772446	-112.089714	-95.76332	3.775696	-83.313774	-111.924805	95.636826	0.44473282	380.51133370399475
77	-456.39853	19.085936	-425.88422	-488.7319	-450.70078	33.346527	-368.54865	-494.87567	100.0	100.0	115499	-95.75979	3.791161	-82.46608	-113.21882	-95.75984	3.7953074	-83.17935	-113.08843	95.65126	0.43977782	385.5202329158783
78	-464.88544	14.840679	-435.55148	-496.38934	-469.50513	20.817278	-434.3064	-500.78378	100.0	100.0	116999	-95.71954	3.8038294	-82.46127	-113.03013	-95.71969	3.8066409	-83.03832	-113.241486	95.61639	0.4455129	390.5506308078766
79	-474.31354	12.285291	-440.1528	-493.79907	-458.93512	29.418852	-386.37454	-497.42667	100.0	100.0	118499	-95.72376	3.8095112	-82.600815	-112.64552	-95.72385	3.812884	-83.01193	-112.87628	95.607956	0.44740722	395.5367577075958
80	-456.63782	28.03548	-388.63928	-497.364	-471.34732	34.15283	-404.99374	-503.06702	100.0	100.0	119999	-95.70825	3.8468192	-82.61656	-113.35922	-95.708305	3.84877	-82.8065	-113.185776	95.60236	0.4497751	400.482275724411
81	-452.38556	20.158136	-408.9925	-486.06454	-449.56	39.596058	-369.30118	-494.36862	100.0	100.0	121499	-95.679886	3.8724713	-82.13593	-112.043465	-95.680115	3.87439	-82.39914	-112.20037	95.559166	0.4505202	405.3763117790222
82	-464.3412	21.724014	-424.80685	-495.54953	-455.04535	45.480568	-370.23676	-499.9105	100.0	100.0	122999	-95.65804	3.896485	-82.38404	-112.46862	-95.65808	3.8978865	-82.68045	-111.599976	95.54548	0.44450682	410.30083656311035
83	-467.68094	27.036297	-391.8279	-498.97403	-452.99677	31.611998	-373.8619	-495.78592	100.0	100.0	124499	-95.64939	3.902998	-82.150566	-113.0567	-95.64955	3.9041586	-82.550255	-112.51629	95.56	0.44520053	415.2238202095032
84	-470.27908	22.77275	-414.0351	-498.9991	-469.64813	17.12904	-442.46216	-489.723	100.0	100.0	125999	-95.62134	3.9132586	-81.85017	-112.29428	-95.6217	3.9140785	-82.626076	-111.28591	95.52771	0.45337957	420.26657795906067
85	-458.49942	31.293276	-390.90555	-493.6918	-463.08047	26.13992	-417.5267	-488.03992	100.0	100.0	127499	-95.60734	3.9462376	-82.1256	-113.257835	-95.607376	3.946854	-82.43082	-112.65048	95.505	0.45110172	425.26162934303284
86	-462.7895	16.87219	-420.31226	-488.12308	-470.87677	11.920441	-457.50787	-494.03458	100.0	100.0	128999	-95.5722	3.993027	-81.87372	-113.25774	-95.57229	3.9936779	-82.27173	-112.380684	95.47026	0.4558973	430.2840609550476
87	-460.67184	27.395777	-406.04233	-499.08984	-469.67715	18.43141	-433.00085	-492.85126	100.0	100.0	130499	-95.52327	3.993823	-81.859566	-113.063385	-95.52359	3.9932616	-82.380875	-112.50892	95.43322	0.4485604	435.20034432411194
88	-467.39145	18.823254	-432.72607	-499.83206	-464.05234	23.940727	-406.57916	-499.19058	100.0	100.0	131999	-95.48626	4.0116024	-81.84658	-113.5488	-95.48624	4.010706	-82.15876	-113.33613	95.38444	0.45530173	439.98228573799133
89	-466.41125	23.386505	-407.27832	-501.13052	-465.83057	20.624132	-437.16827	-500.59656	100.0	100.0	133499	-95.46164	4.0279717	-82.0003	-113.036705	-95.46179	4.0259085	-82.0629	-112.72775	95.35598	0.4446988	444.7574963569641
90	-468.729	17.688776	-434.27283	-491.8745	-466.21436	20.214096	-423.57404	-500.90787	100.0	100.0	134999	-95.44299	4.04692	-81.84802	-113.947266	-95.44335	4.044508	-82.27609	-113.10448	95.33939	0.45173174	449.5536231994629
91	-466.2348	21.512468	-418.3915	-495.5805	-471.9174	17.32001	-431.9157	-498.02737	100.0	100.0	136499	-95.41534	4.0541434	-81.6115	-112.37289	-95.41539	4.052662	-82.09428	-111.95127	95.308815	0.44551635	454.4895236492157
92	-463.01968	34.256973	-388.3236	-499.72357	-454.07574	33.614277	-403.46066	-492.92636	100.0	100.0	137999	-95.38277	4.0817933	-81.52347	-112.36119	-95.382866	4.0805554	-82.14862	-112.41039	95.275566	0.45177808	459.4049587249756
93	-468.77426	17.501295	-421.4456	-487.57266	-466.73553	27.703236	-407.76782	-498.6045	100.0	100.0	139499	-95.37156	4.068893	-81.57331	-113.16176	-95.3717	4.067966	-82.00291	-113.29997	95.25388	0.45356685	464.3442630767822
94	-452.331	25.117146	-397.79886	-489.42123	-448.69785	32.311867	-392.3827	-491.4452	100.0	100.0	140999	-95.3606	4.10161	-81.37222	-113.32978	-95.36079	4.1004233	-81.780815	-112.90247	95.24104	0.45556656	469.3114638328552
95	-466.95062	32.330708	-399.94388	-499.05383	-453.01147	33.597656	-392.44415	-499.3618	100.0	100.0	142499	-95.32769	4.1144333	-81.42095	-112.12319	-95.32785	4.112928	-81.59073	-111.9495	95.23412	0.45553386	474.25832533836365
96	-463.88687	19.178915	-426.60504	-497.89584	-447.10733	42.987244	-365.31238	-486.68146	100.0	100.0	143999	-95.32112	4.1295576	-81.30326	-112.63051	-95.32133	4.128368	-81.62586	-112.13157	95.21773	0.4633805	479.21885776519775
97	-449.2127	26.871769	-377.15567	-481.49185	-446.5897	23.131449	-404.2217	-477.0559	100.0	100.0	145499	-95.31096	4.1487465	-81.55697	-113.16803	-95.31108	4.148162	-81.73987	-113.322945	95.19754	0.45445865	484.0746400356293
98	-458.16232	20.894217	-416.3499	-498.78564	-447.93048	33.938835	-359.93533	-480.33856	100.0	100.0	146999	-95.27366	4.138234	-81.41299	-113.93903	-95.273674	4.1375527	-81.60227	-113.7389	95.17921	0.460017	488.9543080329895
99	-453.25082	30.019344	-376.5121	-494.74884	-460.29736	20.321444	-424.98138	-482.28375	100.0	100.0	148499	-95.22414	4.163835	-81.10569	-113.65953	-95.2244	4.1621795	-81.711334	-112.86445	95.135605	0.46425036	493.8496882915497
100	-462.11453	24.985643	-399.0131	-492.9627	-456.42694	28.085566	-411.84875	-495.96915	100.0	100.0	149999	-95.17106	4.1832886	-80.931244	-112.66685	-95.17132	4.1826506	-81.27425	-112.6892	95.080666	0.46205497	498.7129623889923
101	-459.11072	22.183935	-409.49857	-482.4347	-463.6696	30.793116	-416.3436	-503.9321	100.0	100.0	151499	-95.13788	4.1959076	-80.89659	-114.027405	-95.137924	4.1930966	-81.21951	-113.86949	95.04003	0.46425727	503.6128656864166
102	-449.17413	31.19759	-385.21417	-492.23724	-462.25952	26.190598	-417.5208	-498.25616	100.0	100.0	152999	-95.08329	4.206248	-81.00493	-114.08333	-95.08351	4.2031436	-81.22418	-114.410355	94.95902	0.46488363	508.5498867034912
103	-454.37466	31.590103	-369.21484	-491.77567	-442.67743	16.752022	-415.50742	-473.98874	100.0	100.0	154499	-95.04209	4.200485	-80.70534	-113.118774	-95.04235	4.1972237	-80.85041	-112.70442	94.92647	0.4680796	513.5063762664795
104	-460.3497	23.787436	-403.63745	-500.37766	-456.21695	15.126285	-428.8217	-490.64273	100.0	100.0	155999	-94.99645	4.217892	-80.9567	-113.97398	-94.99673	4.2134204	-81.14795	-113.072586	94.878	0.46706375	518.482236623764
