Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
56	-176.9112	3.791752	-171.04042	-184.91713	-162.37732	7.807381	-152.13202	-181.32996	100.0	100.0	83999	-213.01726	3.5976505	-201.9245	-227.18987	-213.01726	3.597432	-202.33041	-226.31721	-1.284756	0.42851278	1.7726555	-5.9585285	212.46396	0.43064502	417.63395071029663
57	-173.34097	6.735634	-159.81935	-184.06197	-173.62709	7.2037606	-159.95522	-182.23148	100.0	100.0	85499	-214.03	3.635329	-203.20789	-228.5578	-214.03014	3.6345603	-203.28102	-228.20439	-1.2817277	0.43758118	1.2197223	-5.810773	213.47852	0.41493165	425.6594662666321
58	-177.4822	5.8896203	-166.20052	-193.28757	-167.837	10.983866	-154.6301	-191.66026	100.0	100.0	86999	-214.99341	3.6703944	-203.91528	-229.62552	-214.99329	3.6706712	-204.05579	-229.16165	-1.2799579	0.44334966	1.629745	-7.8747215	214.44077	0.40768173	433.65203380584717
59	-176.58095	4.9433413	-167.39436	-184.12218	-164.05923	9.66668	-152.88287	-181.76604	100.0	100.0	88499	-215.95927	3.7090518	-204.54193	-231.60825	-215.95941	3.7087622	-204.8347	-231.1041	-1.277314	0.443481	1.3319802	-6.3655167	215.41058	0.4294875	441.54346203804016
60	-176.27353	3.7488298	-168.20842	-184.13446	-171.8929	8.109059	-154.63045	-183.30219	100.0	100.0	89999	-216.83842	3.7180207	-205.53798	-231.81999	-216.83846	3.7179976	-205.61256	-231.79636	-1.2799805	0.44247335	1.8984053	-7.1294017	216.29066	0.43402123	449.4708375930786
61	-177.58029	4.888405	-168.30281	-185.27122	-168.19626	9.156336	-151.83116	-181.4167	100.0	100.0	91499	-217.69423	3.737053	-206.17015	-232.63438	-217.69434	3.7366443	-206.4877	-232.25107	-1.2798234	0.43994913	1.51017	-6.7414627	217.14142	0.43095383	457.405864238739
62	-176.07614	6.3465247	-165.20543	-185.12933	-164.2803	9.796229	-147.84407	-177.82843	100.0	100.0	92999	-218.52415	3.7347598	-207.29494	-234.24692	-218.52422	3.7342265	-207.20314	-233.40067	-1.2754261	0.45044628	1.9681795	-6.493264	217.97113	0.42215437	465.30575680732727
63	-175.17986	3.868033	-170.55241	-181.86809	-169.95972	8.999524	-157.31381	-188.37975	100.0	100.0	94499	-219.30891	3.7698221	-208.07188	-234.35336	-219.30891	3.7699072	-208.17558	-234.37646	-1.2761408	0.44675216	1.4781575	-7.3348217	218.75774	0.42928004	473.2248754501343
64	-176.7602	4.6143303	-169.71112	-184.4187	-165.21835	9.010855	-150.76967	-176.71375	100.0	100.0	95999	-220.06375	3.807679	-208.41719	-235.75594	-220.06384	3.8071105	-208.42152	-235.3291	-1.2750435	0.44720766	1.8466647	-5.304636	219.51546	0.4244919	481.25544476509094
65	-179.451	6.6616316	-166.46378	-193.10535	-174.85866	7.937701	-159.37251	-184.44673	100.0	100.0	97499	-220.8074	3.8509045	-209.56413	-236.27573	-220.80753	3.8506262	-209.65973	-235.9862	-1.2728795	0.4488304	1.4991527	-6.593004	220.26065	0.43282482	489.0725040435791
66	-178.09917	4.5137944	-167.83073	-185.63275	-163.61877	13.470376	-131.79405	-176.8986	100.0	100.0	98999	-221.49397	3.9095767	-210.38707	-237.61679	-221.49391	3.909687	-210.05678	-236.94977	-1.2734791	0.44979385	1.7588267	-6.341348	220.94662	0.4273556	496.81260228157043
