Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
60	-421.11862	193.16087	-114.67578	-912.1375	-293.78586	172.9445	-119.85649	-664.7167	100.0	100.0	89999	-819.17865	211.69963	-424.59055	-1842.9585	-819.16693	211.70998	-422.47327	-1802.3247	1.5522968	1.8599111	20.22343	-9.475272	818.5375	411.51685	433.06524085998535
61	-263.34818	102.35269	-59.260765	-430.11673	-384.08176	324.908	-68.47738	-1039.3737	100.0	100.0	91499	-811.2039	210.3802	-416.64334	-1810.6299	-811.1942	210.4042	-411.09805	-1780.0881	1.5303376	1.8432207	19.199648	-8.68765	810.6254	402.601	440.7807426452637
62	-339.05295	169.80243	-102.17332	-783.7945	-388.8559	186.89354	-163.4921	-759.707	100.0	100.0	92999	-804.4626	210.81711	-407.99295	-1827.9159	-804.4588	210.81235	-399.7435	-1801.1628	1.5564097	1.8400124	21.463306	-9.650734	803.8517	403.93427	448.4759409427643
63	-286.11884	165.50671	-90.067604	-651.07996	-230.74263	107.42462	-39.699814	-385.51813	100.0	100.0	94499	-797.63293	210.96454	-398.4896	-1800.8705	-797.6289	210.94164	-399.88748	-1801.8092	1.5292649	1.8004141	17.116299	-11.336626	797.104	392.53958	456.1503071784973
64	-388.47684	211.63536	-104.17274	-839.02075	-283.3271	96.2295	-67.97008	-421.5226	100.0	100.0	95999	-789.72815	210.72227	-390.07352	-1777.9923	-789.72174	210.7048	-389.02985	-1779.6647	1.5251145	1.8037368	24.826622	-11.06456	789.2247	402.40085	463.808917760849
65	-334.4201	142.80064	-178.03159	-728.41895	-254.72202	184.63391	-80.875725	-719.2547	100.0	100.0	97499	-782.43243	209.85611	-377.00684	-1773.5258	-782.4259	209.81558	-375.45282	-1753.2186	1.5398118	1.8281934	24.879066	-9.578855	782.07635	395.76633	471.4880950450897
66	-215.5887	72.93059	-135.47034	-420.83197	-236.47305	124.06438	-93.70472	-494.35583	100.0	100.0	98999	-776.08685	210.49275	-369.75	-1780.9894	-776.0826	210.44543	-369.75082	-1769.4286	1.5182741	1.8239157	17.905169	-9.273287	775.67126	399.0414	479.1169681549072
67	-316.88223	184.56749	-75.28042	-845.5265	-300.50366	113.68414	-180.14856	-591.6939	100.0	100.0	100499	-769.32367	210.6161	-364.26877	-1780.9927	-769.322	210.58395	-365.06226	-1777.8892	1.53885	1.8333932	21.707378	-10.587958	768.879	398.053	486.7856500148773
68	-354.24167	206.78139	-168.93639	-1019.3392	-279.56183	128.38219	-96.711006	-608.2715	100.0	100.0	101999	-763.8109	210.73804	-359.97803	-1821.5558	-763.8028	210.70132	-356.8742	-1834.9253	1.5016228	1.8146139	18.94257	-9.332391	763.5215	402.57346	494.4591774940491
69	-330.15872	220.35927	-59.533306	-751.7305	-283.002	119.800705	-104.50324	-491.02435	100.0	100.0	103499	-758.75616	210.85295	-349.2467	-1791.6875	-758.7511	210.8136	-351.2056	-1797.4271	1.5036432	1.8078544	24.499165	-8.827279	758.47217	403.1247	502.1003510951996
70	-259.92288	165.25214	-9.671219	-578.1593	-299.04684	158.39862	-56.413498	-577.4496	100.0	100.0	104999	-752.75195	211.5681	-349.53516	-1792.1984	-752.7492	211.52922	-342.7519	-1789.5535	1.5251352	1.808825	21.528278	-9.334682	752.338	402.75418	509.78210401535034
71	-323.05975	144.00354	-59.881317	-611.91766	-312.93976	193.35275	-93.86492	-710.7174	100.0	100.0	106499	-747.2889	211.69124	-343.33298	-1796.939	-747.28217	211.67342	-334.88675	-1797.9528	1.5101042	1.8127695	24.296549	-8.700401	746.9666	399.14197	517.4293308258057
72	-243.13597	122.48198	-54.0147	-487.6486	-390.73923	188.20622	-109.65266	-738.0966	100.0	100.0	107999	-740.6752	211.2035	-341.87436	-1794.3046	-740.67316	211.16133	-333.39618	-1789.2109	1.5212742	1.8119811	15.412392	-10.936388	740.27094	400.8846	525.1216111183167
73	-337.9968	218.00206	-97.08248	-902.91296	-347.6114	210.84767	-69.69624	-782.7617	100.0	100.0	109499	-733.9172	210.65144	-336.31003	-1814.4298	-733.9181	210.58438	-332.8626	-1827.5927	1.5208662	1.8043417	24.67192	-9.930965	733.64685	399.13232	532.8881294727325
74	-345.17804	194.38103	-88.51197	-833.52454	-247.01126	148.56763	-17.451767	-439.27103	100.0	100.0	110999	-726.9231	209.67462	-330.59796	-1834.293	-726.9189	209.63588	-323.23447	-1848.6173	1.5208409	1.8140421	22.062927	-9.644417	726.5255	392.7415	540.5187406539917
75	-303.83572	157.49542	-89.661415	-638.10284	-275.00287	160.56058	-101.17387	-620.43335	100.0	100.0	112499	-721.7111	210.24875	-323.37103	-1841.4701	-721.7049	210.20096	-319.33533	-1834.2292	1.5188361	1.7821804	18.399948	-9.49218	721.33325	400.04587	548.1916065216064
76	-354.05286	173.3562	-142.97417	-781.8737	-368.2157	137.03873	-123.6164	-584.7996	100.0	100.0	113999	-715.16364	210.67035	-320.53775	-1835.4021	-715.16	210.63834	-312.31143	-1831.7115	1.5013441	1.7747389	20.770452	-9.987567	714.883	388.53882	555.9103002548218
77	-341.97818	216.04091	-103.84565	-895.55316	-384.37872	196.56245	-78.56775	-797.4769	100.0	100.0	115499	-709.8731	210.7445	-317.32413	-1817.997	-709.86774	210.72662	-309.8223	-1830.7549	1.4851792	1.77603	22.488255	-8.685165	709.6795	393.91193	563.6159467697144
