Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
80	-418.99814	40.015076	-360.12845	-481.03336	-409.9077	40.34666	-318.6358	-477.4143	100.0	100.0	119999	-91.26833	4.4426956	-78.90255	-107.81835	-91.268326	4.450422	-78.534676	-107.45713	91.05235	0.8415525	531.9329926967621
81	-430.17444	20.643183	-381.78683	-471.1431	-414.96542	31.63495	-359.10187	-454.68475	100.0	100.0	121499	-91.19257	4.477426	-78.729546	-108.858734	-91.192406	4.484791	-78.38684	-108.45587	91.00227	0.8634022	539.3003349304199
82	-413.34293	42.767036	-301.0519	-479.04752	-403.09488	40.821873	-299.59396	-448.4873	100.0	100.0	122999	-91.10101	4.5245695	-78.893	-109.514404	-91.10086	4.5330496	-78.215164	-108.84375	90.92193	0.8639227	546.538791179657
83	-424.02548	29.591475	-351.79678	-471.48138	-406.62833	35.05893	-348.35318	-452.5719	100.0	100.0	124499	-90.981544	4.5814395	-78.41609	-109.79394	-90.98155	4.591473	-77.90298	-108.58646	90.791374	0.85399026	553.6658773422241
84	-424.48764	27.706003	-343.96762	-450.98022	-400.1159	41.90001	-350.5339	-485.2207	100.0	100.0	125999	-90.89362	4.6439962	-78.36623	-110.121864	-90.89365	4.6527014	-77.67128	-107.77372	90.689926	0.8698085	560.5188336372375
85	-411.18597	43.051914	-318.06485	-471.34723	-420.64273	36.037773	-365.11218	-480.3334	100.0	100.0	127499	-90.794624	4.691715	-77.985756	-109.29508	-90.79435	4.7011013	-77.46876	-108.7674	90.59275	0.89492035	566.7391545772552
86	-439.363	32.12239	-360.26166	-476.28705	-402.25262	42.91107	-322.2974	-470.73788	100.0	100.0	128999	-90.72985	4.752537	-77.59462	-108.202255	-90.73002	4.7618365	-77.117004	-108.08049	90.533646	0.8876056	573.8730037212372
87	-429.16614	41.244453	-352.49362	-473.7532	-433.11368	32.46821	-372.4243	-480.8942	100.0	100.0	130499	-90.623344	4.796584	-77.4261	-109.38895	-90.62312	4.807121	-76.82358	-108.77649	90.437355	0.8933083	580.8638045787811
88	-436.4205	25.070957	-387.5583	-466.89502	-423.78964	29.454086	-355.45465	-456.27914	100.0	100.0	131999	-90.59323	4.8332663	-77.07907	-108.21001	-90.59328	4.8439026	-76.51383	-107.33408	90.37354	0.9044426	587.5460724830627
89	-424.75342	34.57031	-349.4477	-480.93408	-404.51086	57.632187	-242.91356	-459.31573	100.0	100.0	133499	-90.49191	4.8946195	-76.700775	-107.79646	-90.491844	4.906134	-76.230515	-108.48544	90.32889	0.9173914	595.4092779159546
90	-443.99258	30.86224	-361.69028	-484.53354	-394.2592	31.76422	-323.47595	-440.38443	100.0	100.0	134999	-90.44558	4.9306917	-76.647446	-107.32739	-90.44535	4.942516	-75.87398	-107.56827	90.23883	0.92199916	601.5113523006439
91	-434.9616	16.378967	-397.36676	-465.25467	-416.3527	34.25	-332.76984	-448.6344	100.0	100.0	136499	-90.3618	4.9639297	-76.22094	-107.84594	-90.361336	4.9754677	-75.81662	-107.806854	90.1641	0.92589647	608.3738071918488
92	-408.42398	29.838806	-342.8151	-463.6569	-411.34027	52.554455	-326.9578	-477.13898	100.0	100.0	137999	-90.29546	5.009069	-75.87072	-108.06373	-90.295456	5.021778	-75.562225	-107.97624	90.07562	0.91448486	615.2529947757721
93	-433.4233	23.375847	-374.1034	-462.14124	-407.22345	31.706652	-357.62402	-446.76385	100.0	100.0	139499	-90.25494	5.029615	-75.65935	-107.94685	-90.2548	5.041533	-75.17055	-108.721214	89.99604	0.9382167	621.2981986999512
94	-427.4015	30.163755	-365.1443	-469.03323	-391.92017	33.70166	-340.78833	-456.9157	100.0	100.0	140999	-90.15747	5.062233	-75.492134	-109.285385	-90.15741	5.072822	-75.10881	-109.105156	89.93467	0.9418914	628.0600748062134
95	-419.77283	29.6506	-367.28876	-484.88788	-388.22534	58.173763	-276.85742	-473.07874	100.0	100.0	142499	-90.08506	5.115438	-75.152435	-108.05155	-90.084984	5.12845	-74.73125	-109.15791	89.856865	0.94665104	634.1212816238403
96	-423.30658	43.586998	-307.7363	-484.4026	-400.86893	30.366648	-335.80038	-445.57858	100.0	100.0	143999	-90.02281	5.179885	-75.06072	-108.70121	-90.02255	5.192983	-74.60926	-108.738396	89.79317	0.9640088	640.9581232070923
97	-412.53043	25.931044	-366.11072	-455.95114	-397.72333	46.925526	-298.35	-460.0144	100.0	100.0	145499	-89.942245	5.257586	-74.493385	-108.75996	-89.94198	5.271186	-74.2115	-109.58906	89.73532	0.9716794	647.8841996192932
98	-429.78577	29.262976	-372.4681	-471.95157	-412.84967	38.961605	-355.52264	-470.2075	100.0	100.0	146999	-89.86909	5.2901783	-74.3959	-108.25863	-89.869255	5.3015847	-73.983864	-108.2058	89.66246	0.97544587	654.2412886619568
99	-437.17252	24.060133	-389.6395	-483.2434	-427.2438	35.747982	-345.65436	-481.21988	100.0	100.0	148499	-89.80776	5.2985406	-74.24172	-107.92038	-89.807396	5.3109784	-73.72336	-109.66612	89.601395	0.9719082	661.9496443271637
100	-431.0558	33.89501	-362.18118	-480.59314	-434.89087	37.582096	-365.7111	-504.7563	100.0	100.0	149999	-89.77551	5.303139	-73.986595	-107.53675	-89.77544	5.316191	-73.428215	-107.755516	89.5436	0.99175733	668.0765473842621
101	-427.6894	32.63867	-366.6187	-477.13162	-395.4815	60.025726	-280.23682	-462.07504	100.0	100.0	151499	-89.71573	5.3536863	-73.61507	-107.75853	-89.715454	5.366337	-73.29521	-108.02903	89.48531	0.9992669	674.908034324646
102	-425.39383	29.960735	-352.786	-481.57104	-389.55246	54.168316	-307.1078	-467.82492	100.0	100.0	152999	-89.663956	5.389471	-73.244835	-107.66807	-89.663925	5.4008603	-73.11321	-109.39044	89.442665	0.99919057	681.1799530982971
103	-413.26703	33.718327	-342.17093	-464.2469	-408.07242	40.860947	-324.35187	-451.11545	100.0	100.0	154499	-89.601234	5.436673	-73.23173	-108.12423	-89.600945	5.4487805	-72.839005	-109.25837	89.36961	0.99373996	689.2349543571472
104	-430.46417	18.248608	-400.17706	-470.51544	-391.84302	37.406395	-336.8056	-439.46893	100.0	100.0	155999	-89.55025	5.4664984	-72.95523	-107.499275	-89.55021	5.4774823	-72.697975	-108.04697	89.32426	1.0150455	695.3264608383179
