Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
38	-862.32916	504.13092	-180.1589	-2232.5032	-1212.4325	818.9897	-203.3483	-3129.014	100.0	100.0	56999	-3116.589	1341.0781	-1010.0809	-8749.37	-3116.5518	1340.8856	-1033.4401	-8735.014	3.5557592	2.4772239	29.324642	-8.810323	3112.7734	9574.171	303.8046946525574
39	-846.7079	778.91705	-84.35312	-2259.9058	-950.1659	645.10956	-195.84296	-2339.4683	100.0	100.0	58499	-3082.2917	1342.7987	-979.174	-8802.111	-3082.2917	1342.6477	-991.0131	-8773.396	3.5742838	2.44249	40.484863	-7.950645	3078.5293	9517.042	311.6274402141571
40	-981.6392	437.1426	-102.6048	-1692.5023	-783.89825	599.1148	-252.6877	-2321.3389	100.0	100.0	59999	-3055.803	1344.9618	-965.711	-8642.186	-3055.7866	1344.7317	-920.7288	-8621.235	3.5723333	2.4378915	35.41762	-8.490627	3051.888	9250.896	319.3515074253082
41	-1078.6177	951.9208	-236.5827	-3955.782	-1445.0404	1122.4332	-154.6663	-3900.0947	100.0	100.0	61499	-3018.1675	1335.7554	-945.46655	-8641.823	-3018.125	1335.5262	-914.0295	-8717.835	3.5598361	2.453609	50.743362	-9.059026	3014.9946	9247.339	326.86995244026184
42	-757.2794	389.44183	-266.40436	-1780.3809	-1150.5303	776.02264	-143.71266	-2809.5642	100.0	100.0	62999	-2978.6765	1324.6139	-918.007	-8675.663	-2978.619	1324.4034	-899.2663	-8679.837	3.5284622	2.4145694	26.00555	-11.721368	2975.5676	9101.881	334.28572511672974
43	-998.93384	627.03107	-268.3141	-2242.0571	-812.3196	736.49225	-56.61208	-2809.3472	100.0	100.0	64499	-2950.3083	1306.8099	-884.6449	-8548.677	-2950.307	1306.6492	-851.1593	-8531.767	3.5018547	2.4007363	41.218483	-8.327738	2947.7317	8897.638	341.889280796051
44	-1146.6564	627.3376	-36.279335	-2200.0833	-858.29785	775.0357	-63.309143	-2699.4832	100.0	100.0	65999	-2926.2917	1300.343	-883.3304	-8508.201	-2926.256	1300.002	-869.7187	-8505.705	3.46966	2.3861532	28.625011	-8.356403	2923.394	8650.125	349.5879924297333
45	-807.8897	617.01184	-60.84195	-2011.0254	-900.33466	373.2631	-412.66916	-1483.7032	100.0	100.0	67499	-2895.8374	1288.246	-892.7911	-8503.12	-2895.8337	1288.0374	-863.4615	-8489.306	3.4912214	2.3733118	33.144424	-8.776718	2893.6587	8756.603	356.9932222366333
46	-722.4368	354.13013	-157.2885	-1328.8478	-997.2023	626.4009	-37.464966	-1965.3055	100.0	100.0	68999	-2870.378	1285.9485	-884.4126	-8461.03	-2870.3804	1285.616	-830.60126	-8513.181	3.520317	2.4361935	33.46182	-8.619905	2867.4453	8828.048	364.37299275398254
47	-901.2015	421.04193	-194.50458	-1995.4861	-688.64856	449.39526	-76.67232	-1356.8564	100.0	100.0	70499	-2832.45	1265.7726	-855.58777	-8409.89	-2832.4438	1265.5155	-792.39667	-8369.249	3.5524628	2.4700346	38.215443	-11.083928	2829.3848	8658.108	371.73241686820984
