Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
54	-190.45912	1.6773578	-187.97766	-194.54767	-189.85924	3.2847378	-184.57106	-194.24908	100.0	100.0	80999	-25.578047	0.2999284	-24.409239	-27.314503	-25.578081	0.30108777	-24.410412	-27.05134	-1.3659374	0.16513005	-0.9113767	-5.365682	24.925545	0.04109311	401.81789207458496
55	-190.58765	1.459099	-186.75699	-192.3005	-190.18639	3.4074767	-183.30455	-194.10756	100.0	100.0	82499	-25.579807	0.3017021	-24.413908	-27.598196	-25.579817	0.30313954	-24.408848	-27.453627	-1.3667679	0.16589251	-0.6276679	-6.0554733	24.926252	0.04265833	409.78465819358826
56	-190.81046	2.4499424	-186.23839	-195.89041	-191.56323	1.8632538	-187.8963	-194.49016	100.0	100.0	83999	-25.578356	0.303393	-24.438808	-27.347313	-25.578344	0.3052506	-24.423876	-27.309853	-1.3665457	0.16778843	-0.8730273	-5.4199114	24.924513	0.043112885	417.81535935401917
57	-190.47725	1.4308151	-186.23329	-192.41156	-189.61783	2.9319556	-181.99974	-192.78372	100.0	100.0	85499	-25.57938	0.30322313	-24.332947	-27.343193	-25.579369	0.30470434	-24.396776	-27.3548	-1.3667125	0.16748656	-0.9300747	-5.6943965	24.925776	0.041991264	425.821968793869
58	-189.83012	2.6216297	-184.47655	-194.13277	-192.04991	3.6036212	-185.25119	-198.92935	100.0	100.0	86999	-25.577343	0.3037006	-24.432646	-27.291891	-25.577385	0.30508536	-24.385387	-27.443853	-1.3664918	0.1678271	-0.9383116	-6.238655	24.923866	0.042328037	433.90042901039124
59	-190.3173	2.321622	-183.35657	-192.99788	-189.45522	0.9808904	-187.45598	-190.37894	100.0	100.0	88499	-25.578527	0.30402225	-24.31484	-27.326683	-25.578556	0.30555755	-24.339003	-27.269205	-1.3661768	0.16606821	-0.7845738	-5.6932454	24.926928	0.042309105	442.0216329097748
60	-191.09048	2.0396438	-187.47694	-194.30501	-188.99503	4.295127	-180.61102	-193.95364	100.0	100.0	89999	-25.581295	0.3049584	-24.42688	-27.346127	-25.581314	0.3061116	-24.394892	-27.357954	-1.3664151	0.16713414	-0.637516	-6.806835	24.927904	0.042486567	450.10016679763794
61	-190.57814	2.489968	-184.85416	-194.65685	-191.25931	4.052684	-184.84589	-197.95876	100.0	100.0	91499	-25.581133	0.30647507	-24.417608	-27.101448	-25.581127	0.3082918	-24.37771	-27.072723	-1.3674079	0.16843279	-0.8644414	-6.0422716	24.928064	0.042557318	458.17967534065247
62	-190.5864	1.0952762	-188.54785	-192.6368	-190.05685	2.937613	-185.67604	-194.0778	100.0	100.0	92999	-25.587801	0.30464506	-24.377441	-27.265669	-25.587812	0.3066582	-24.407408	-27.206451	-1.3663987	0.16740382	-0.4010296	-5.273532	24.936407	0.042960316	466.23062920570374
63	-190.47318	2.483275	-184.859	-194.12283	-189.53941	5.3300014	-175.20653	-195.22716	100.0	100.0	94499	-25.591362	0.30530667	-24.364912	-27.109514	-25.591383	0.30680364	-24.42795	-27.015238	-1.3674145	0.16867623	-0.6676655	-5.9359436	24.938519	0.042801555	474.3208260536194
