Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
36	101.624054	47.527416	166.8772	-22.714619	107.284996	77.943306	184.15227	-28.079645	100.0	100.0	53999	46.67795	44.68403	193.179	-206.551	46.686146	44.680603	194.28857	-214.69049	0.13872728	1.4915941	9.546234	-9.921635	-47.469696	16.726051	260.5543932914734
37	121.710175	39.76024	175.34633	43.139866	106.9219	68.05498	173.1807	-27.479607	100.0	100.0	55499	51.589886	45.905533	198.98898	-217.30766	51.59602	45.901257	200.99805	-228.24974	0.15290329	1.4912826	8.571718	-10.290292	-52.34918	16.804722	267.95847487449646
38	113.655975	40.921795	185.23633	26.098747	154.08319	20.748764	183.774	112.41264	100.0	100.0	56999	56.343754	47.022472	205.6976	-204.46344	56.3508	47.014614	206.53024	-227.38017	0.17219149	1.4930276	10.195939	-9.647323	-57.066887	17.498894	275.4335832595825
39	98.62389	50.471245	179.22464	-31.4346	130.98862	53.323505	185.90456	7.1366777	100.0	100.0	58499	61.07998	48.035007	210.82635	-202.92334	61.08442	48.029	211.5904	-198.2471	0.20018074	1.4905608	9.037909	-9.573252	-61.811646	17.513002	282.8756740093231
40	84.16594	42.58853	154.96739	-5.0635896	115.47363	59.241608	186.26291	15.666516	100.0	100.0	59999	65.87116	48.48494	216.0815	-191.1035	65.87825	48.481636	217.12204	-193.14603	0.20523368	1.482087	9.08369	-9.490663	-66.60392	17.600473	290.32042241096497
41	124.016655	27.926031	165.43227	56.173172	134.44676	55.450066	174.61414	-24.842596	100.0	100.0	61499	70.82728	49.17891	221.03549	-195.79785	70.82874	49.181328	222.51526	-202.20947	0.21349815	1.4853014	9.176664	-10.131376	-71.54503	18.009386	297.78482031822205
42	120.8022	41.90649	176.46742	29.203827	104.284996	60.78847	179.08078	-9.322992	100.0	100.0	62999	76.18223	50.291504	225.43794	-202.65866	76.18582	50.291054	226.77406	-197.82512	0.22605513	1.4857773	10.117516	-16.031212	-76.86908	18.319414	305.09476613998413
43	91.78892	57.072906	168.91194	-18.598707	132.11217	56.088184	185.5297	-18.746994	100.0	100.0	64499	80.8689	50.785793	230.58942	-190.58551	80.87291	50.782227	231.74777	-191.24567	0.23437433	1.4787886	9.192898	-11.185333	-81.53635	18.818485	312.3808662891388
44	134.76486	32.513424	193.38666	63.813366	120.23972	56.903793	173.31374	14.500458	100.0	100.0	65999	85.59588	51.01833	235.85696	-186.84465	85.598274	51.02004	237.39825	-199.1775	0.23398821	1.4762088	9.278488	-9.277432	-86.229935	18.951145	319.99300837516785
45	116.60918	51.663795	181.44406	16.785227	155.14183	19.954754	193.26094	110.46107	100.0	100.0	67499	90.155624	51.61024	239.88257	-190.5276	90.15854	51.613834	241.294	-184.29027	0.2278868	1.4696742	9.109495	-10.046989	-90.7505	18.966751	327.2958149909973
46	109.65808	47.61047	156.3211	-25.747341	129.29242	57.494034	184.11365	-17.05304	100.0	100.0	68999	94.51995	51.962246	244.72588	-188.5827	94.52375	51.96604	245.06096	-195.21828	0.2404788	1.473829	9.188923	-10.867602	-95.12223	18.943838	334.6710526943207
47	126.05622	28.766136	184.89073	75.69233	116.20608	55.228157	177.6079	-15.95012	100.0	100.0	70499	99.27065	51.729176	250.25775	-182.95978	99.272835	51.730858	249.46628	-176.8688	0.21074182	1.4599228	8.791207	-11.481688	-99.81004	19.347248	342.2270097732544
48	121.79829	43.78732	168.76791	4.2471437	123.82097	51.97211	171.99342	-7.2042465	100.0	100.0	71999	103.30533	52.103466	252.98502	-194.6936	103.30946	52.107555	254.50368	-189.79951	0.22787763	1.4650366	8.411797	-9.033843	-103.85054	19.279335	349.76640367507935
49	114.39953	49.74342	174.06511	26.998755	116.75891	46.35749	173.69893	37.577053	100.0	100.0	73499	107.50257	52.53085	257.96118	-193.61453	107.50635	52.527996	257.572	-183.55376	0.21545315	1.4685904	8.467383	-9.529361	-108.03113	19.709532	357.59319019317627
50	110.25008	35.816555	177.09062	54.348286	139.70985	17.304472	179.91042	115.84164	100.0	100.0	74999	111.454475	52.758392	260.2077	-176.50272	111.45642	52.75803	260.19342	-176.34969	0.21791057	1.4654971	9.934036	-8.5213175	-111.94445	19.573475	365.4456386566162
51	117.753876	46.200497	178.85573	6.95454	136.3161	30.59992	186.87	75.35281	100.0	100.0	76499	115.44147	52.670967	264.63504	-175.82916	115.44555	52.668133	265.04214	-171.27164	0.21536137	1.4600443	8.600904	-9.021938	-115.92321	19.485579	373.31826400756836
52	107.57738	53.17243	177.73819	-5.9338393	122.791565	54.993587	177.55469	2.3390183	100.0	100.0	77999	119.47196	52.982918	268.3206	-196.15463	119.47361	52.979366	268.12177	-174.8157	0.22715907	1.4658827	9.590771	-9.999466	-119.94753	19.796278	381.17202734947205
53	130.07774	27.373943	173.25446	80.17832	130.68025	62.675587	184.87283	-29.287477	100.0	100.0	79499	123.75992	53.18071	271.01172	-203.7379	123.76145	53.177288	272.38333	-184.05194	0.2103941	1.4595844	11.113801	-10.04842	-124.21799	20.294111	388.7838716506958
54	119.28757	44.02049	187.78766	30.271975	164.95819	8.73277	173.83702	142.14847	100.0	100.0	80999	127.85349	53.277554	273.68665	-211.90916	127.85337	53.27571	274.64346	-230.9962	0.21275042	1.4530005	9.720349	-10.26962	-128.30058	20.328176	396.4010055065155
55	97.86007	53.637337	190.98074	-16.698008	163.36647	24.640373	187.30669	95.32815	100.0	100.0	82499	131.88107	53.390892	278.5494	-209.83983	131.88103	53.3886	279.1052	-220.54613	0.21652856	1.4520645	8.873351	-14.033184	-132.33127	19.55481	404.1329040527344
56	98.06636	56.724525	174.70764	-6.492363	95.94346	75.819374	179.8567	-20.020956	100.0	100.0	83999	135.2734	53.886322	279.70624	-188.48788	135.27388	53.884247	280.23993	-190.24762	0.20027202	1.4494948	10.501217	-10.628127	-135.68031	19.897648	411.9599072933197
57	131.45082	42.753353	173.64435	-8.834503	127.21675	65.07109	183.62604	3.8258514	100.0	100.0	85499	138.76039	54.15343	283.10007	-216.55473	138.75937	54.152706	283.83945	-221.29854	0.18999347	1.4448537	8.829582	-9.021303	-139.11993	19.923935	419.74810123443604
58	119.696815	44.629406	166.71606	1.5728738	151.41006	24.719296	192.30443	105.24494	100.0	100.0	86999	142.1034	54.532944	282.46988	-192.78957	142.10477	54.535595	282.81497	-212.21951	0.18483876	1.4446658	9.886171	-10.462269	-142.46318	19.556118	427.43385910987854
59	113.72656	32.33636	156.55757	43.45169	125.923035	51.094578	180.80508	14.450288	100.0	100.0	88499	145.58722	54.79822	284.5974	-190.90813	145.58768	54.79594	284.5332	-197.6636	0.1732714	1.433662	9.600418	-10.351598	-145.9097	19.439432	435.261981010437
60	109.32686	52.34597	180.26477	20.722437	89.30978	76.624344	177.83163	-29.031633	100.0	100.0	89999	148.04651	54.745464	285.0098	-158.97035	148.04822	54.743015	285.14227	-193.8499	0.16637273	1.4360685	9.982256	-9.695253	-148.35411	19.688227	442.86516642570496
61	89.177956	56.78451	160.82628	-28.680008	125.96184	60.174564	183.51978	10.161163	100.0	100.0	91499	151.12474	55.14745	286.07642	-168.53885	151.1245	55.14459	286.11002	-161.76779	0.16172868	1.4284276	10.0003395	-11.127253	-151.4013	19.840961	450.48318243026733
62	107.60163	37.148647	179.39386	34.819164	89.159546	84.64516	180.45251	-33.379078	100.0	100.0	92999	153.89206	55.501854	285.50272	-159.30882	153.89252	55.50047	286.12335	-167.98898	0.1746592	1.42148	9.572108	-9.6662855	-154.15323	20.119274	458.1345956325531
63	104.47533	48.37033	179.98895	20.316328	135.97424	42.547684	176.91483	19.972458	100.0	100.0	94499	156.43698	56.01345	286.75967	-164.35562	156.43999	56.013035	286.00888	-170.42732	0.16179433	1.4202427	8.961176	-13.118599	-156.6909	19.902878	465.8028244972229
64	117.48135	36.518223	177.72536	49.49006	73.8029	82.61145	166.44875	-37.25046	100.0	100.0	95999	158.87529	56.42719	287.41846	-185.86032	158.87527	56.42198	287.48123	-212.29839	0.17307515	1.4171547	9.243563	-9.740263	-159.11665	20.292248	473.4341571331024
65	101.86738	52.617325	174.88055	-2.9921076	130.96725	39.162716	170.68515	27.302977	100.0	100.0	97499	161.70294	56.56214	289.3769	-177.28847	161.70427	56.564144	290.548	-187.01115	0.18433726	1.4237399	9.390812	-9.512768	-161.95564	20.414314	481.23775148391724
66	115.783356	43.870846	169.11545	22.341755	155.5441	20.758997	181.04974	118.576065	100.0	100.0	98999	164.17525	56.841644	290.72824	-193.85358	164.17657	56.84262	289.2266	-201.12338	0.18805486	1.4217086	9.447538	-10.122903	-164.38821	20.532646	488.8964629173279
67	133.34032	38.9076	180.78773	41.831657	144.41248	19.679749	184.03197	114.98706	100.0	100.0	100499	166.62242	57.162125	291.8235	-157.01608	166.62279	57.161617	290.4719	-159.01254	0.18778402	1.4295368	10.250797	-11.487224	-166.83873	20.166132	496.58524894714355
68	113.416336	52.81269	189.40479	-35.435715	126.58484	52.85015	175.8626	-7.7163906	100.0	100.0	101999	169.34923	57.326748	292.85605	-144.99326	169.3481	57.327587	291.61102	-158.01498	0.18137252	1.4250915	10.114618	-9.802595	-169.57104	20.360096	504.3007984161377
69	105.97389	43.2979	175.16306	0.6526496	154.10553	22.726288	182.91399	97.3172	100.0	100.0	103499	171.82715	57.506943	293.82904	-156.77959	171.82864	57.512737	293.2494	-150.4719	0.16859837	1.4254566	10.332499	-9.476465	-172.01088	20.553602	511.99590611457825
70	139.34319	16.142975	162.90005	93.973274	109.14956	67.94322	179.47388	-4.8817334	100.0	100.0	104999	174.15648	57.776093	296.689	-156.77647	174.1585	57.776825	293.65433	-149.21568	0.16727962	1.4222237	10.48652	-9.53413	-174.34035	20.555683	519.6498301029205
71	142.20378	23.628551	186.24792	95.42993	126.706604	46.671417	168.39513	4.94727	100.0	100.0	106499	176.98273	57.629543	297.5228	-152.4866	176.98268	57.634636	295.5546	-151.4524	0.15969884	1.4118433	9.470575	-10.310497	-177.14388	20.661795	527.3744740486145
72	115.47173	45.953964	177.4259	31.375908	136.44208	44.044273	187.60909	63.880917	100.0	100.0	107999	179.12766	57.647133	297.4811	-161.89038	179.12732	57.64822	295.96323	-160.53584	0.14516057	1.4261136	9.617576	-11.520608	-179.2775	20.991198	535.0783979892731
73	126.698456	34.66168	186.72159	67.65168	143.35658	25.601793	176.09697	103.77996	100.0	100.0	109499	181.44139	57.80728	299.71667	-174.91292	181.44109	57.81216	297.41962	-201.1192	0.14993656	1.4283187	13.887636	-9.550776	-181.58388	20.835648	542.7885401248932
74	128.91	48.872986	191.30252	-10.200306	144.55612	36.354393	181.26727	64.6554	100.0	100.0	110999	183.58717	57.697025	300.30466	-159.51581	183.58878	57.699024	297.67627	-177.10889	0.14695495	1.4232002	9.22136	-9.683086	-183.71646	20.953112	550.4651854038239
75	131.58931	41.17165	180.18028	13.097989	119.031204	53.633625	182.66243	1.288199	100.0	100.0	112499	185.96004	57.564545	303.07285	-152.06326	185.96169	57.568752	302.3977	-163.35599	0.15555334	1.4182982	11.069487	-10.594742	-186.10144	20.514132	558.1842849254608
76	125.72383	49.67707	178.02933	-18.642582	129.17642	52.574203	174.2629	23.300478	100.0	100.0	113999	188.21848	57.849052	302.74695	-171.48988	188.2172	57.850456	301.20154	-185.46654	0.13805035	1.420315	11.446177	-9.443677	-188.3324	21.048307	565.822564125061
77	113.648445	37.588726	167.27412	51.28962	123.159996	64.18197	174.01761	-18.84636	100.0	100.0	115499	190.02486	57.30693	305.38037	-164.73395	190.02657	57.314274	304.15826	-196.54109	0.12480835	1.4061803	11.984074	-11.185141	-190.12154	20.663284	573.5199019908905
78	144.79413	33.850132	185.21246	54.11989	151.62448	41.500237	190.34982	32.550873	100.0	100.0	116999	191.98865	57.245304	303.73602	-158.60103	191.98845	57.246754	302.3969	-164.78586	0.13490622	1.4053675	11.177116	-8.611206	-192.08994	20.940777	581.1904766559601
79	121.40707	43.806305	175.93097	5.3076696	155.38829	19.697872	184.53867	120.688225	100.0	100.0	118499	193.7947	56.726593	305.1226	-157.18855	193.79593	56.728344	305.05725	-144.8334	0.13920747	1.4147553	10.053312	-10.854528	-193.88976	20.635012	589.080397605896
80	128.46478	32.660454	168.24463	47.83995	154.21747	20.034405	180.73363	109.26407	100.0	100.0	119999	195.93112	56.739925	307.55066	-179.13138	195.93068	56.74587	305.57056	-175.1906	0.12166048	1.4113201	9.348414	-10.620599	-196.01524	20.627352	596.8852739334106
81	122.82228	31.578176	166.4045	71.33909	137.07346	41.4765	183.21516	37.39313	100.0	100.0	121499	197.90381	56.308044	307.66382	-160.58856	197.90312	56.307774	307.29935	-161.95284	0.12608154	1.4114299	10.820342	-8.520631	-197.97246	20.983438	604.6374380588531
82	114.049835	47.293915	180.45729	-5.806196	147.56105	34.190174	180.14503	82.63105	100.0	100.0	122999	199.39175	56.60786	308.94882	-159.76152	199.3925	56.61103	308.1775	-230.07024	0.12546027	1.4138863	11.24217	-10.518841	-199.46791	20.871542	612.3087210655212
83	112.341866	41.48287	170.71194	18.977253	155.93776	18.322874	181.99031	125.15498	100.0	100.0	124499	201.06772	56.034122	309.6411	-130.36638	201.06609	56.038174	309.57794	-137.55852	0.108013704	1.4031438	11.223814	-10.171508	-201.12077	20.44916	619.9710462093353
84	128.13232	38.955643	176.76848	19.711283	140.57687	48.44007	180.49197	0.16106069	100.0	100.0	125999	203.15874	56.009075	311.60757	-159.05081	203.15997	56.013878	312.01852	-173.03987	0.099639274	1.4066973	10.746962	-9.168976	-203.20512	20.61998	627.6507437229156
85	133.12935	42.082417	184.55827	13.654041	154.65067	30.237867	182.14401	84.035965	100.0	100.0	127499	204.67636	55.661514	312.9629	-116.62794	204.67474	55.662674	311.83743	-107.260765	0.11007267	1.4117423	12.301627	-9.909053	-204.72275	20.213156	635.468857049942
86	117.897606	44.850796	175.158	38.54393	135.50804	45.58309	192.61871	16.270332	100.0	100.0	128999	206.23878	55.484802	313.76077	-125.3858	206.2386	55.490902	312.9625	-145.90695	0.10647866	1.4007238	9.824591	-9.262933	-206.27704	19.8996	643.263400554657
87	117.39358	46.30222	167.2495	-13.733422	128.73312	55.55455	188.62767	-15.598807	100.0	100.0	130499	207.96538	55.156406	314.08508	-121.13391	207.9655	55.155422	313.77957	-121.55161	0.09454765	1.4031062	10.661609	-10.454255	-208.00963	19.98873	651.0733439922333
88	106.504074	61.451817	158.7818	-62.770046	144.2069	44.700237	191.43126	19.256306	100.0	100.0	131999	209.60884	55.24409	314.48944	-212.00723	209.61047	55.2445	313.58322	-216.70932	0.093882605	1.3919728	10.518537	-11.233178	-209.66245	19.883759	658.8239378929138
89	108.02523	43.894802	170.82935	-3.4877436	138.23369	57.550274	197.1391	-20.637634	100.0	100.0	133499	211.20193	54.97387	315.29202	-118.594	211.20033	54.976967	315.22754	-107.95527	0.08614413	1.3843036	10.260347	-10.023357	-211.23483	19.755304	666.5289554595947
90	139.65558	42.324623	185.67717	0.710924	108.499245	76.56912	189.73853	-29.112614	100.0	100.0	134999	212.4608	54.859203	316.28653	-119.392944	212.45988	54.86293	316.3202	-101.49816	0.08506469	1.3976517	9.554578	-9.865249	-212.48083	19.73536	674.3546788692474
