-5.014155805110931396e-02,2.073756158351898193e-01,-2.223737955093383789e+00,6.384306550025939941e-01,-1.215175151824951172e+00,-6.249549984931945801e-01,1.102530509233474731e-01,2.099945545196533203e+00,1.070628643035888672e+00
-5.545713305473327637e-01,-1.411049127578735352e+00,-2.207894086837768555e+00,1.264930665493011475e-01,-7.591033726930618286e-02,4.071799218654632568e-01,2.953183174133300781e+00,-6.662840396165847778e-02,-1.847193837165832520e-01
2.521457374095916748e-01,-3.456515073776245117e-01,1.918955564498901367e+00,-1.314290314912796021e-01,1.311040759086608887e+00,9.344797134399414062e-01,1.422724843025207520e+00,-3.470867872238159180e-01,-1.805485367774963379e+00
6.358925104141235352e-01,9.988788366317749023e-01,-4.108624458312988281e+00,-1.962866820394992828e-02,-2.984509058296680450e-02,1.148659661412239075e-01,1.970907330513000488e+00,-1.346421986818313599e-01,-4.080647602677345276e-02
4.059697389602661133e-01,1.038776487112045288e-01,1.702962040901184082e+00,9.769248962402343750e-01,1.325816988945007324e+00,2.697532176971435547e-01,-6.515389084815979004e-01,4.451176524162292480e-01,1.740553736686706543e+00
2.619212269783020020e-01,8.740054965019226074e-01,7.645585536956787109e-01,4.668514057993888855e-02,2.081442065536975861e-02,-1.945671439170837402e-01,2.096655130386352539e+00,7.593121379613876343e-02,-1.514493107795715332e+00
1.248486399650573730e+00,-4.823148250579833984e-02,2.714972019195556641e+00,-2.853176183998584747e-02,3.464961349964141846e-01,4.845296144485473633e-01,-2.013010740280151367e+00,1.428579837083816528e-01,-5.280430912971496582e-01
3.034506142139434814e-01,-3.489382505416870117e+00,-2.033772706985473633e+00,-2.532539889216423035e-03,-2.806172892451286316e-02,1.953730359673500061e-02,1.812456727027893066e+00,3.273328766226768494e-02,2.263267152011394501e-02
-9.531353116035461426e-01,-8.261578083038330078e-01,-2.935477495193481445e-01,-1.092687487602233887e+00,-9.485008716583251953e-01,-5.622228384017944336e-01,5.276516079902648926e-01,4.919408857822418213e-01,-1.247110486030578613e+00
4.370799064636230469e-01,-9.912543296813964844e-01,1.020944714546203613e+00,1.269532203674316406e+00,4.759269952774047852e-01,9.779632836580276489e-02,1.779856204986572266e+00,7.593869566917419434e-01,1.488328218460083008e+00
-8.459135293960571289e-01,-1.054244518280029297e+00,1.444032669067382812e+00,4.426127970218658447e-01,-1.339695096015930176e+00,2.475000172853469849e-01,-3.082954287528991699e-01,6.458765864372253418e-01,-6.553229689598083496e-01
-4.086853563785552979e-01,9.054664373397827148e-01,-1.171062827110290527e+00,6.130540966987609863e-01,-3.935244679450988770e-01,-1.189005561172962189e-02,9.152395725250244141e-01,1.040143445134162903e-01,8.057823181152343750e-01
2.393532171845436096e-02,1.606167554855346680e-01,-1.541116088628768921e-01,-9.705519676208496094e-01,2.385644465684890747e-01,5.305589437484741211e-01,-1.570953130722045898e-01,-1.400045633316040039e+00,7.727539632469415665e-04
4.273416474461555481e-02,7.976477593183517456e-02,2.185421437025070190e-01,-1.312532544136047363e+00,8.531545400619506836e-01,-2.837997913360595703e+00,9.290006756782531738e-02,-1.016041517257690430e+00,1.151623055338859558e-01
7.311232686042785645e-01,-1.535506606101989746e+00,-2.742893397808074951e-01,7.622923851013183594e-01,3.565159812569618225e-02,5.236992612481117249e-02,1.009675979614257812e+00,-2.931610345840454102e-01,1.124899029731750488e+00
-9.795889854431152344e-01,2.553170323371887207e-01,-1.003908753395080566e+00,6.074436306953430176e-01,-4.825770258903503418e-01,3.081738054752349854e-01,-1.225234985351562500e+00,1.078135054558515549e-02,-1.563326001167297363e+00
1.037764400243759155e-01,3.299218043684959412e-02,-1.222304582595825195e+00,1.823647618293762207e+00,1.096814036369323730e+00,-2.352511733770370483e-01,1.190751418471336365e-01,-3.183894395828247070e+00,-9.719843864440917969e-01
7.930153012275695801e-01,-1.576532959938049316e+00,-4.823582470417022705e-01,8.519234061241149902e-01,-3.325248956680297852e-01,-3.123362660408020020e-01,2.046096324920654297e+00,-4.338789440225809813e-04,-5.272791385650634766e-01
2.389235347509384155e-01,-7.840639352798461914e-01,-3.284721374511718750e+00,8.554326891899108887e-01,7.588589191436767578e-02,-2.824156582355499268e-01,-1.366954207420349121e+00,1.690178550779819489e-02,-9.235328435897827148e-02
-1.694971919059753418e-01,-5.866812467575073242e-01,5.627627968788146973e-01,9.288330674171447754e-01,-1.301269698888063431e-02,-4.095064401626586914e-01,-9.694234132766723633e-01,-8.886709809303283691e-01,6.880622506141662598e-01
-1.432635635137557983e-01,1.148280739784240723e+00,8.170071840286254883e-01,3.665501177310943604e-01,5.491610169410705566e-01,6.575200241059064865e-03,-6.576576828956604004e-01,1.304436087608337402e+00,-1.778464078903198242e+00
1.201822087168693542e-01,-5.554127097129821777e-01,-1.857264190912246704e-01,-1.368746757507324219e+00,-1.674479991197586060e-01,2.491663843393325806e-01,-4.855309426784515381e-01,2.733288705348968506e-01,1.584097623825073242e+00
-2.787947058677673340e-01,-6.143765896558761597e-02,1.694366335868835449e+00,1.403416514396667480e+00,-6.546099781990051270e-01,9.090143442153930664e-01,-6.440813541412353516e-01,7.448379993438720703e-01,1.848088741302490234e+00
1.095941424369812012e+00,-6.056232005357742310e-02,1.607919216156005859e+00,7.261630892753601074e-01,1.618668138980865479e-01,3.630737066268920898e-01,-2.718126535415649414e+00,-1.537526011466979980e+00,-8.208639621734619141e-01
4.241954088211059570e-01,6.906373798847198486e-02,5.989320874214172363e-01,-2.166915833950042725e-01,-1.038996458053588867e+00,-1.431532055139541626e-01,-1.122933268547058105e+00,-4.008082449436187744e-01,-1.690055131912231445e+00
1.901582777500152588e-01,-1.214893937110900879e+00,-7.573325634002685547e-01,8.775686025619506836e-01,-1.276207089424133301e+00,-3.548184335231781006e-01,3.563436269760131836e-01,1.390787810087203979e-01,-6.402347683906555176e-01
9.949524402618408203e-01,-3.219819962978363037e-01,2.886295914649963379e-01,5.625275969505310059e-01,-9.781088232994079590e-01,6.099463105201721191e-01,2.398822307586669922e-01,-1.636905550956726074e+00,-5.084026455879211426e-01
5.821021795272827148e-01,-4.677649140357971191e-01,-1.770117402076721191e+00,9.255630970001220703e-01,-7.900602817535400391e-01,-4.508347213268280029e-01,-6.824301481246948242e-01,-6.828277111053466797e-01,7.706403732299804688e-01
-7.702359557151794434e-01,-1.002883315086364746e+00,6.999107003211975098e-01,-1.011459112167358398e+00,1.092829331755638123e-01,-4.906855523586273193e-01,1.627592444419860840e+00,-2.577622234821319580e-01,1.566765427589416504e+00
6.963671445846557617e-01,-1.172729134559631348e+00,6.147560477256774902e-01,1.083662174642086029e-02,-1.598688960075378418e-02,3.262118995189666748e-02,-3.628281116485595703e+00,-8.469060063362121582e-03,-5.961177498102188110e-02
1.050342798233032227e+00,8.617472648620605469e-01,-4.999697804450988770e-01,2.407180517911911011e-02,3.046820405870676041e-03,-1.864020247012376785e-03,3.934344291687011719e+00,-1.321846619248390198e-02,3.814279101788997650e-03
-3.219923675060272217e-01,1.990469694137573242e-01,-3.302130103111267090e-01,-3.973073065280914307e-01,2.138217389583587646e-01,4.571458995342254639e-01,9.344397783279418945e-01,6.486391425132751465e-01,1.329609394073486328e+00
9.746110439300537109e-02,1.353274583816528320e-01,2.268454313278198242e+00,-1.749156832695007324e+00,5.914549827575683594e-01,3.365752995014190674e-01,-6.558591723442077637e-01,-2.350692451000213623e-02,-1.689761161804199219e+00
3.618173301219940186e-01,-1.521064162254333496e+00,-2.447061687707901001e-01,-6.478050947189331055e-01,4.076450169086456299e-01,-3.507212996482849121e-01,1.431105375289916992e+00,1.698725938796997070e+00,-5.461667180061340332e-01
8.506913185119628906e-01,-2.058212757110595703e-01,9.225289225578308105e-01,1.165322542190551758e+00,-5.613464713096618652e-01,2.602511644363403320e-01,2.284994363784790039e+00,4.212993979454040527e-01,1.390440464019775391e+00
8.793166279792785645e-01,7.144085168838500977e-01,-1.520380973815917969e+00,1.146872878074645996e+00,5.138943791389465332e-01,2.134677767753601074e-01,8.966073393821716309e-01,2.109474658966064453e+00,2.673453092575073242e-01
-7.372313141822814941e-01,-6.781033873558044434e-01,-2.917933762073516846e-01,7.892162203788757324e-01,1.186572074890136719e+00,1.319926232099533081e-01,-2.237964123487472534e-01,-4.644772410392761230e-01,-1.270738244056701660e+00
6.538093686103820801e-01,-2.192357540130615234e+00,-3.130967617034912109e+00,2.558594048023223877e-01,-8.462273329496383667e-02,-6.345599144697189331e-02,2.863757133483886719e+00,-1.207944974303245544e-01,-2.096998095512390137e-01
-1.620712280273437500e+00,5.235961675643920898e-01,1.365042328834533691e+00,-2.134027034044265747e-01,3.894674777984619141e-02,-8.151281625032424927e-02,-2.561549186706542969e+00,-8.354224264621734619e-02,9.984228760004043579e-02
1.784266978502273560e-01,1.105181574821472168e+00,-1.087053418159484863e+00,2.496178448200225830e-01,9.265253543853759766e-01,-1.532532423734664917e-01,-1.051419615745544434e+00,2.565217614173889160e-01,-1.699178576469421387e+00
1.419750452041625977e+00,-2.758233845233917236e-01,1.434274196624755859e+00,-6.096725463867187500e-01,-4.390942454338073730e-01,-8.876584470272064209e-02,-9.306299686431884766e-01,7.792536020278930664e-01,-3.246797621250152588e-02
-1.300151348114013672e+00,-6.725480556488037109e-01,-4.347006976604461670e-01,-5.748297572135925293e-01,-1.057243570685386658e-01,-2.347772754728794098e-02,-7.158826589584350586e-01,-4.957462251186370850e-01,1.262102872133255005e-01
6.252031326293945312e-01,-2.791516780853271484e-01,4.651476740837097168e-01,1.263632416725158691e+00,-1.439464569091796875e+00,1.187132835388183594e+00,4.167279005050659180e-01,2.433637380599975586e+00,-8.758507370948791504e-01
-4.974973574280738831e-02,1.079284667968750000e+00,-2.763618946075439453e+00,-9.038279950618743896e-02,-5.536170676350593567e-02,-4.851783812046051025e-02,2.832879066467285156e+00,8.713660389184951782e-02,5.343949422240257263e-03
-6.385206580162048340e-01,-7.130190134048461914e-01,1.208285570144653320e+00,1.401213645935058594e+00,-2.809348404407501221e-01,4.717780053615570068e-01,-1.507835388183593750e-01,-1.600205779075622559e+00,-3.266582489013671875e-01
-4.660741686820983887e-01,3.464565873146057129e-01,8.143895864486694336e-01,6.345900893211364746e-01,-5.272441506385803223e-01,-1.300500184297561646e-01,9.527388215065002441e-01,1.877723574638366699e+00,-1.643555760383605957e+00
7.292987108230590820e-01,-3.645400702953338623e-01,3.051260232925415039e+00,1.575362533330917358e-01,5.013441443443298340e-01,-7.459158450365066528e-02,2.360711336135864258e+00,-2.085381448268890381e-01,1.785154193639755249e-01
5.924192070960998535e-01,1.171910524368286133e+00,5.990275740623474121e-01,-3.459493517875671387e-01,-6.457816958427429199e-01,-8.146675825119018555e-01,-2.213946819305419922e+00,-8.982629328966140747e-02,-1.358111262321472168e+00
-3.538948893547058105e-01,3.621410951018333435e-02,2.775979995727539062e+00,1.500000715255737305e+00,4.033893644809722900e-01,-5.006279945373535156e-01,-4.808329418301582336e-02,4.691008329391479492e-01,-1.615833044052124023e+00
-1.179010272026062012e-01,-1.725270003080368042e-01,-2.714854180812835693e-01,-1.168091893196105957e+00,1.552183181047439575e-01,-2.460886090993881226e-01,-9.429325163364410400e-02,1.314010024070739746e+00,9.460461139678955078e-01
1.484944820404052734e-01,1.608688831329345703e-01,8.809927701950073242e-01,1.043988823890686035e+00,-1.842905998229980469e+00,-5.026344656944274902e-01,-2.936822772026062012e-01,2.463942527770996094e+00,-1.413552999496459961e+00
-2.167085111141204834e-01,2.464789450168609619e-01,-2.858696460723876953e+00,1.624635815620422363e+00,-1.412301659584045410e-01,-1.363999605178833008e+00,-4.450386166572570801e-01,-1.123600959777832031e+00,-5.063974261283874512e-01
4.825821816921234131e-01,-1.230703711509704590e+00,4.888152480125427246e-01,1.333645582199096680e+00,-4.000589251518249512e-01,-1.594082117080688477e-01,1.652391195297241211e+00,1.804226450622081757e-02,-1.127221703529357910e+00
2.964119240641593933e-02,2.996027655899524689e-02,-1.671115398406982422e+00,2.483188919723033905e-02,8.192057609558105469e-01,-2.406906634569168091e-01,2.190979570150375366e-01,2.336001157760620117e+00,-5.210680365562438965e-01
3.346004486083984375e-01,4.086979329586029053e-01,-1.837095618247985840e+00,1.648745298385620117e+00,5.406816005706787109e-01,2.060377448797225952e-01,7.051733732223510742e-01,-2.578979015350341797e+00,-3.711548745632171631e-01
1.188158318400382996e-01,-5.950901508331298828e-01,4.615842700004577637e-01,3.889429867267608643e-01,-5.029738545417785645e-01,6.993181705474853516e-01,1.535716891288757324e+00,-2.476497411727905273e+00,7.570052146911621094e-01
2.405529096722602844e-02,-1.075406670570373535e+00,-4.234217405319213867e-01,4.808111488819122314e-01,5.002331733703613281e-01,-1.879647016525268555e+00,8.940524458885192871e-01,-9.757689833641052246e-01,1.106145381927490234e+00
-9.864985942840576172e-02,-1.055661201477050781e+00,4.811406731605529785e-01,-2.844988107681274414e-01,-6.659565567970275879e-01,2.710766792297363281e-01,1.923870444297790527e+00,1.895958065986633301e+00,-2.264335900545120239e-01
-9.823630750179290771e-02,-3.959720134735107422e-01,-2.025792837142944336e+00,-1.546924710273742676e-01,-1.671200752258300781e+00,-1.272707939147949219e+00,-3.193669253960251808e-03,7.716062068939208984e-01,-2.740867733955383301e-01
1.025950789451599121e+00,4.635320305824279785e-01,2.267192751169204712e-01,8.874833583831787109e-01,4.733697772026062012e-01,-3.310687243938446045e-01,2.116510629653930664e+00,-1.135546207427978516e+00,-1.115351796150207520e+00
-4.401617646217346191e-01,5.702720880508422852e-01,4.303130805492401123e-01,4.975530207157135010e-01,-1.547683954238891602e+00,-1.944501847028732300e-01,1.550945937633514404e-01,-6.895316243171691895e-01,1.196174979209899902e+00
1.973259821534156799e-02,-1.061371117830276489e-01,-1.313564300537109375e+00,-3.350507020950317383e-01,1.714647889137268066e+00,1.013949751853942871e+00,3.479356169700622559e-01,-1.488477706909179688e+00,-1.352460741996765137e+00
5.507518649101257324e-01,8.720611929893493652e-01,2.908175468444824219e+00,4.608884155750274658e-01,1.502585411071777344e-02,-4.072260260581970215e-01,1.135556697845458984e-01,-9.522387385368347168e-01,-4.308052361011505127e-01
-6.797400116920471191e-01,-4.258240461349487305e-01,4.240312278270721436e-01,-1.053723931312561035e+00,7.426787614822387695e-01,8.454352617263793945e-01,1.346050739288330078e+00,-2.315043509006500244e-01,-1.164425015449523926e+00
1.027706503868103027e+00,3.507336974143981934e-01,3.489430248737335205e-02,-1.054326295852661133e+00,1.410418003797531128e-01,-9.363082647323608398e-01,1.668726444244384766e+00,9.073035120964050293e-01,1.087671518325805664e+00
-6.532525420188903809e-01,2.359326839447021484e+00,5.131626725196838379e-01,-3.857525810599327087e-02,5.145273730158805847e-02,-6.753478944301605225e-02,-2.426836013793945312e+00,-1.134502664208412170e-01,-2.620398439466953278e-02
3.502855002880096436e-01,-3.514612615108489990e-01,8.040447533130645752e-02,1.083340048789978027e+00,-3.621374666690826416e-01,-1.378493756055831909e-01,-9.673614501953125000e-01,9.921120405197143555e-01,-6.624916791915893555e-01
1.156217306852340698e-01,3.411478698253631592e-01,1.233065605163574219e+00,1.329598665237426758e+00,8.362070322036743164e-01,-6.276581287384033203e-01,-2.757667303085327148e-01,-8.298279643058776855e-01,1.848698139190673828e+00
1.193304419517517090e+00,1.935617774724960327e-01,-2.395668774843215942e-01,3.367565274238586426e-01,-3.538685142993927002e-01,-1.213345155119895935e-01,2.762007713317871094e+00,-4.634142816066741943e-01,-8.869528770446777344e-01
-7.477159798145294189e-02,3.485130369663238525e-01,1.359345912933349609e+00,1.323747158050537109e+00,1.355689406394958496e+00,-1.371675968170166016e+00,6.047561019659042358e-02,-1.127005219459533691e+00,1.017244815826416016e+00
2.241495400667190552e-01,6.581141352653503418e-01,-1.578081488609313965e+00,-5.742411613464355469e-01,-1.120738029479980469e+00,-1.017124176025390625e+00,-7.472462207078933716e-02,1.259839177131652832e+00,1.306489586830139160e+00
9.700085967779159546e-03,-2.499684691429138184e-02,-3.164241909980773926e-01,1.679825544357299805e+00,9.139721989631652832e-01,8.723510503768920898e-01,8.610121905803680420e-02,-3.229370594024658203e+00,-2.026009261608123779e-01
7.357215285301208496e-01,-1.988104358315467834e-02,2.670135498046875000e+00,9.696575403213500977e-01,9.427617788314819336e-01,-5.858035087585449219e-01,9.427475929260253906e-01,-1.560024499893188477e+00,1.852134168148040771e-01
-8.152233958244323730e-01,-8.315562009811401367e-01,-7.228842973709106445e-01,7.539931535720825195e-01,1.327661633491516113e+00,-1.910018920898437500e-01,9.806452393531799316e-01,-2.104474455118179321e-01,-5.577039718627929688e-02
6.011508107185363770e-01,7.689142227172851562e-02,9.631707519292831421e-02,1.574834704399108887e+00,1.807150803506374359e-02,-2.644071877002716064e-01,8.585759401321411133e-01,-8.860883116722106934e-01,-8.764380216598510742e-01
1.100110262632369995e-01,2.460808306932449341e-02,1.405692815780639648e+00,1.776928663253784180e+00,8.510083556175231934e-01,1.270095109939575195e-01,-2.667338550090789795e-01,-2.566836118698120117e+00,8.089175224304199219e-01
-7.983881235122680664e-02,3.749220669269561768e-01,-1.916124075651168823e-01,3.003877997398376465e-01,-8.960618823766708374e-02,9.140249341726303101e-03,2.483884692192077637e-01,2.776800394058227539e+00,1.131297945976257324e+00
-3.617396950721740723e-01,-3.201664090156555176e-01,-4.878645539283752441e-01,-6.928232312202453613e-02,3.903744518756866455e-01,8.833462372422218323e-03,3.029376745223999023e+00,3.409910202026367188e-01,7.048664987087249756e-02
-7.087973356246948242e-01,4.279195964336395264e-01,1.623028993606567383e+00,-1.711321771144866943e-01,8.646779060363769531e-01,2.171895056962966919e-01,-1.386435270309448242e+00,1.859362423419952393e-02,7.785466313362121582e-01
-6.892449259757995605e-01,-2.784635126590728760e-01,8.790788650512695312e-01,-8.380998671054840088e-02,-1.289346694946289062e+00,5.303400754928588867e-02,-1.401895403861999512e+00,1.247858166694641113e+00,-5.412863492965698242e-01
1.119452476501464844e+00,-1.028076529502868652e+00,9.755645990371704102e-01,5.323932692408561707e-02,-2.847943603992462158e-01,1.129223331809043884e-01,-3.303271293640136719e+00,4.869781807065010071e-02,1.120662763714790344e-01
8.981187343597412109e-01,4.993113875389099121e-02,2.776486873626708984e-01,1.117605805397033691e+00,-2.219823598861694336e-01,2.378075271844863892e-01,-1.979767680168151855e+00,6.472945809364318848e-01,-1.318335771560668945e+00
5.117697119712829590e-01,-5.272912383079528809e-01,5.553982257843017578e-01,-5.622347593307495117e-01,-6.374730914831161499e-02,-1.058654427528381348e+00,-2.472382307052612305e+00,9.863833189010620117e-01,-7.917345762252807617e-01
3.777207434177398682e-01,-6.509925127029418945e-01,8.646912574768066406e-01,2.910971045494079590e-01,-1.680874586105346680e+00,1.234798505902290344e-01,1.323306679725646973e+00,1.427273869514465332e+00,9.571064114570617676e-01
5.538097620010375977e-01,1.953482925891876221e-01,-5.858758091926574707e-01,-5.658088326454162598e-01,4.060082137584686279e-01,-2.854172289371490479e-01,-1.274621248245239258e+00,-1.342837929725646973e+00,1.556208729743957520e+00
-8.227290213108062744e-02,-8.424450457096099854e-02,-1.382679462432861328e+00,1.202703714370727539e+00,7.788396626710891724e-02,-6.819968223571777344e-01,-3.234583437442779541e-01,5.894776582717895508e-01,4.593904018402099609e-01
8.442328870296478271e-02,4.889000356197357178e-01,-1.729085326194763184e+00,1.382690072059631348e+00,4.700949490070343018e-01,-5.786826610565185547e-01,-1.354590177536010742e+00,-5.606962442398071289e-01,1.337209105491638184e+00
