Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
56	-15.252125	11.515902	-3.767246	-47.306793	-12.007718	12.64452	-2.4669755	-45.970463	100.0	100.0	83999	32.908993	11.643709	55.385307	-27.34212	32.90904	11.646961	55.48955	-25.082455	-0.8215966	0.9621847	4.372134	-8.44698	-33.192684	1.929743	423.43499732017517
57	-11.768021	8.165972	-1.2209889	-25.897913	-13.294087	6.38	-2.5595136	-25.489035	100.0	100.0	85499	33.47622	11.516342	55.59569	-25.42682	33.47567	11.520423	55.826385	-24.550386	-0.82973105	0.9544065	3.9983888	-6.8185787	-33.759983	1.8743483	431.5884246826172
58	-12.675651	11.448286	-2.055571	-51.228004	-10.899282	7.5529575	-3.920608	-31.420261	100.0	100.0	86999	33.95883	11.425114	56.28171	-24.488663	33.95903	11.429488	56.024456	-22.374062	-0.8333219	0.9491334	4.176802	-10.460292	-34.241108	1.8996859	439.72731757164
59	-13.00289	10.002856	-3.4608474	-44.0364	-7.988623	4.9922004	-0.51581883	-19.116154	100.0	100.0	88499	34.47967	11.328282	56.467606	-26.366705	34.479443	11.332492	56.89076	-25.657549	-0.82867306	0.9442714	4.5522738	-7.762477	-34.75835	1.8732642	447.9006507396698
60	-10.048567	6.0901175	-2.9744244	-29.049585	-12.362153	4.0325294	-5.6980853	-19.34819	100.0	100.0	89999	34.867096	11.338618	56.731808	-22.438011	34.86689	11.343372	57.27767	-21.391693	-0.8256466	0.9538438	4.7216935	-8.019052	-35.143692	1.8849056	456.2856500148773
61	-7.8541	3.4598482	-2.8919208	-13.973221	-10.348656	6.5389996	-1.2625225	-26.051632	100.0	100.0	91499	35.364655	11.203308	56.992355	-22.248764	35.36504	11.204775	57.860973	-22.519411	-0.83353883	0.9453982	4.724971	-8.434195	-35.64158	1.8507489	464.26977157592773
62	-11.798239	7.1144323	-3.2043343	-32.18016	-9.676218	4.209334	-2.2855484	-16.965136	100.0	100.0	92999	35.861137	11.158359	57.16221	-23.411621	35.86067	11.162338	57.60508	-23.094322	-0.8385399	0.943486	4.6676965	-9.451638	-36.137318	1.8255873	472.265638589859
63	-12.496989	6.272951	-2.2911177	-22.740908	-8.023803	7.0594077	-2.9081783	-26.574205	100.0	100.0	94499	36.29722	11.103074	57.848003	-24.520588	36.29748	11.107408	57.808666	-24.142265	-0.84475493	0.93800163	4.5827394	-7.387293	-36.57189	1.7965889	480.97778844833374
64	-12.769712	8.167206	-3.4220977	-31.513536	-9.331953	3.967376	-2.4720385	-17.9178	100.0	100.0	95999	36.81787	11.062616	57.69074	-26.513683	36.8175	11.065846	58.0163	-23.31735	-0.8430648	0.9407252	3.9838762	-7.8078203	-37.09508	1.7871774	489.0176377296448
65	-15.932593	9.581031	-4.375532	-32.420395	-6.023837	5.478409	-1.2947644	-17.638659	100.0	100.0	97499	37.23234	11.001764	58.317184	-22.8008	37.23196	11.006236	58.744415	-20.703802	-0.84444594	0.93552315	4.555644	-8.16886	-37.51021	1.7852428	496.8136520385742
66	-10.230921	5.8440657	-2.322095	-28.046322	-12.04935	7.7319345	-2.5832698	-32.687115	100.0	100.0	98999	37.60261	11.0392685	59.290867	-31.226759	37.6029	11.04344	58.599846	-23.213156	-0.837381	0.9392952	4.2968698	-8.0333805	-37.87179	1.8214484	504.49122977256775
67	-12.516237	9.332518	-3.3552506	-38.07639	-8.613989	3.1041832	-3.4626231	-13.150833	100.0	100.0	100499	38.00667	10.984306	59.25485	-26.460472	38.006565	10.986325	58.970337	-25.51975	-0.84207904	0.9452561	4.590911	-8.974293	-38.28357	1.7834098	512.1458985805511
68	-9.05943	4.705351	-2.8970556	-18.165962	-8.090024	8.192588	-1.0941788	-28.654394	100.0	100.0	101999	38.452175	10.897301	59.334255	-27.928034	38.452293	10.901037	59.666348	-27.10425	-0.8414726	0.94213873	5.351978	-8.747939	-38.724693	1.785599	519.7633371353149
69	-10.960385	5.0774827	-1.8351625	-19.587437	-5.964635	4.4550247	-0.46013278	-16.396975	100.0	100.0	103499	38.832527	10.821863	59.7814	-30.467468	38.832336	10.824191	59.7443	-23.731802	-0.8438118	0.9417374	4.9214296	-8.318737	-39.10282	1.7715489	527.3262882232666
70	-13.754319	7.1906	-4.638888	-30.221754	-12.062179	5.9697547	-4.778474	-20.878601	100.0	100.0	104999	39.299057	10.689296	60.277008	-26.213541	39.298634	10.693186	59.72302	-20.797472	-0.8510796	0.9310474	4.185439	-7.964515	-39.57794	1.7128825	534.8838756084442
71	-12.037648	7.110278	-3.3670237	-29.12518	-9.7230425	6.7632346	-2.98259	-23.668367	100.0	100.0	106499	39.68053	10.679615	59.89935	-27.270107	39.67958	10.685527	60.01652	-23.414425	-0.85005677	0.9345775	4.6328206	-7.9461555	-39.958652	1.7074722	542.9784388542175
72	-13.313956	7.6236973	-5.844453	-36.012573	-10.331404	5.5462675	-3.3527894	-20.070683	100.0	100.0	107999	40.064335	10.573999	60.24144	-21.036287	40.06357	10.579342	60.47868	-23.176723	-0.84740734	0.9359912	5.2487082	-8.463213	-40.341022	1.6989715	551.1268990039825
73	-9.931483	5.71406	-3.2628472	-23.053524	-4.736542	4.195299	-0.6595895	-14.715044	100.0	100.0	109499	40.477337	10.510336	60.67801	-26.401014	40.476692	10.516532	61.049377	-19.802404	-0.8559995	0.9307214	4.2876596	-8.153486	-40.751225	1.6687021	558.7093815803528
74	-9.864903	9.773913	-1.7393255	-39.81367	-8.848308	3.6973345	-3.5370958	-13.83597	100.0	100.0	110999	40.898796	10.373076	61.00425	-26.10974	40.897728	10.378602	60.857872	-19.16338	-0.86734116	0.92254716	4.918695	-8.50169	-41.167324	1.6441531	566.2362606525421
75	-12.200334	5.6446815	-3.1872635	-21.597431	-6.606368	4.369872	-2.5067997	-17.303988	100.0	100.0	112499	41.181087	10.336402	61.237442	-22.04668	41.179882	10.34282	61.513123	-18.622068	-0.8587926	0.92791855	4.603675	-7.932965	-41.455273	1.6529086	573.7392117977142
76	-10.274023	6.4104385	-1.7763213	-23.303871	-7.1461105	4.4001327	-2.0396135	-16.962557	100.0	100.0	113999	41.52848	10.222584	61.000175	-20.738277	41.5276	10.229347	61.749092	-17.091297	-0.85901976	0.9282694	4.342551	-8.178553	-41.80062	1.6520833	581.1730160713196
77	-8.624374	3.6914535	-1.3312913	-15.528324	-14.198886	8.40921	-7.648494	-37.83027	100.0	100.0	115499	41.955486	10.109861	61.42099	-20.740477	41.9547	10.114341	62.041424	-13.4100895	-0.86121976	0.92656785	4.2127533	-8.107979	-42.22543	1.6397953	588.9508662223816
78	-13.321273	9.148471	-2.7743444	-39.148975	-7.2938385	4.696536	-2.127376	-14.817945	100.0	100.0	116999	42.31124	10.109619	61.542015	-19.872372	42.310246	10.116627	61.472744	-17.35638	-0.85956424	0.9262868	4.210796	-8.810616	-42.584816	1.6285892	596.2673687934875
79	-9.849288	5.875276	-2.6539543	-22.161942	-8.219161	3.734451	-4.778661	-18.50693	100.0	100.0	118499	42.63224	10.050541	61.55431	-16.744171	42.631107	10.056217	61.575226	-15.190907	-0.8696899	0.9210848	4.5369024	-8.653831	-42.902313	1.6490768	603.573822259903
80	-12.148117	9.834972	-2.2657404	-36.612545	-9.096602	4.989015	-2.1443973	-17.970188	100.0	100.0	119999	42.96107	9.982617	61.840195	-18.933361	42.960464	9.989344	62.396343	-14.874688	-0.86724925	0.9225898	3.9914556	-7.415224	-43.227547	1.6156259	610.914653301239
81	-10.057674	3.9020824	-4.3403597	-20.310583	-13.4489565	6.9395843	-3.8016183	-26.068308	100.0	100.0	121499	43.30536	9.9246645	62.180935	-18.358454	43.30412	9.932012	62.58487	-14.452221	-0.8638226	0.9223415	5.024949	-7.551877	-43.578663	1.6012623	618.2445766925812
82	-11.164338	6.4045978	-3.1484323	-26.51907	-9.722345	8.491768	-0.825561	-32.30097	100.0	100.0	122999	43.676632	9.87114	62.056515	-16.16053	43.675472	9.878559	62.40526	-14.45989	-0.871488	0.91791934	4.9815907	-8.472368	-43.946198	1.5580267	625.648930311203
83	-10.611509	8.429619	-3.4007514	-38.70258	-9.622841	5.254213	-2.4803677	-21.53374	100.0	100.0	124499	44.00881	9.775827	62.19935	-16.707794	44.00801	9.783242	62.409798	-13.875188	-0.88031644	0.9108471	4.220692	-8.720053	-44.28471	1.5323278	633.2158260345459
84	-13.0488	9.807615	-2.9696515	-44.40247	-7.1288977	3.1352503	-2.2959082	-12.029844	100.0	100.0	125999	44.375942	9.704133	62.22989	-13.427668	44.375313	9.709331	62.83876	-14.865702	-0.8919708	0.90179694	4.1192093	-8.062805	-44.649033	1.5424333	640.7665076255798
85	-16.45371	10.238813	-5.3759885	-48.37595	-9.757087	6.0391498	-2.4931715	-20.902998	100.0	100.0	127499	44.63366	9.71477	62.9981	-14.512363	44.632812	9.721923	62.58295	-11.191064	-0.8832985	0.9118273	5.462613	-7.284689	-44.904655	1.5343859	648.3496351242065
86	-9.164881	9.761487	-2.251827	-44.118256	-7.6769867	4.6948185	-1.1578336	-15.901234	100.0	100.0	128999	44.916733	9.660662	62.533066	-13.686737	44.915455	9.667948	63.209633	-10.9145155	-0.88870835	0.90219915	3.844293	-8.615437	-45.18605	1.5242951	655.9980101585388
87	-10.539077	6.140637	-2.0422873	-19.88827	-6.2361083	4.229795	-1.8601116	-13.660696	100.0	100.0	130499	45.177917	9.645527	62.799843	-16.506489	45.176815	9.653239	62.933468	-12.6274	-0.88580763	0.9065658	4.1266823	-7.6891227	-45.44823	1.5059974	663.567489862442
88	-11.52058	5.370874	-5.116579	-22.61813	-8.569842	4.9819107	-1.0426265	-16.858458	100.0	100.0	131999	45.45814	9.627142	63.26018	-14.326846	45.457302	9.634269	63.508896	-13.047045	-0.8812268	0.9060882	4.0904865	-10.085487	-45.733147	1.5039449	671.0712954998016
89	-12.705157	8.226733	-3.861206	-34.28878	-9.4680395	5.904962	-0.97881544	-21.657263	100.0	100.0	133499	45.740154	9.585116	63.43689	-13.627969	45.739372	9.593499	63.25076	-11.290945	-0.88449407	0.90402186	4.4180236	-8.308061	-46.01375	1.4799229	678.5717327594757
